id,admin_equipment,lot,type_1,type_2,type_3,generic_name,quantity,brand,model,serial_number,commissioning_year,served_zones,status,photoPlaque,type_name
-NXyZu_RTGjCl7uscyOk.-NY20i7hZf72kwSFvI8n.-NY3FBg_dESQRcZPxsgu,-L6W1FCghsABWsnKmOcE,-L6W1F9Qqcg78AgjjhF9,-L6W1FCghsABWsnKmOcE,,,Autre air comprimé,1,ATLAS COPCO ,DDP 425,,,,En service,Equipements/-NXyZu_RTGjCl7uscyOk/-NY20i7hZf72kwSFvI8n/-NY3FBg_dESQRcZPxsgu/photoPlaque/20231127_135958.jpg,Autre air comprimé
-O7hEWLfTDOCsXhrqnaX.-O99qf-vPx7VqsSs0vRw.-O9JIKwE75gY0Gh_43Iq,-L6W1FE70CABnT3Tptwv,-L6W1F9Qqcg78AgjjhF9,-L6W1FCghsABWsnKmOcE,-L6W1FE70CABnT3Tptwv,,Réservoir d'air,2,LE RESERVOIR,PEDOO1008A,02133,29/04/2002,GE,En service,Equipements/-O7hEWLfTDOCsXhrqnaX/-O99qf-vPx7VqsSs0vRw/-O9JIKwE75gY0Gh_43Iq/photoPlaque/20241016_075327097_h9wCruH794eCOJQVKgvmr34Ro2D2_Photo.jpg,Autre air comprimé
-MpLOyLqNqHuNcwwtS3b.-MplSe83VISwB5vUcjke.-Ms-_7U9yDsIfPlalcke,-L6W1FDFm8IYVDw5YYCE,-L6W1F9Qqcg78AgjjhF9,-L6W1FCghsABWsnKmOcE,-L6W1FDFm8IYVDw5YYCE,,Détendeur air comprimé,5,,,,,,En service,Equipements/-MpLOyLqNqHuNcwwtS3b/-MplSe83VISwB5vUcjke/-Ms-_7U9yDsIfPlalcke/photoPlaque/20211228_103015132_a5OF22c5LahZvCOYl02k8sCwjZP2_Photo.jpg,Autre air comprimé
-LoLaCMvWk_5iASeyXpw.-LoM993NLIHvhzGwUUZE.-LoyhvmmEU0yeq3w6wAR,-L6W1CuvTuAkUdnyS--w,-L6W1CskVQMe43Y3oFbu,-L6W1CuvTuAkUdnyS--w,,,Inverseur de source,1,,,,,,En service,Equipements/-LoLaCMvWk_5iASeyXpw/-LoM993NLIHvhzGwUUZE/-LoyhvmmEU0yeq3w6wAR/photoPlaque/20191209_100455_eJhKyNUl4aSaAXmO84kpNEgCU4r2_Photo.jpg,Inverseur de source
-MmNucUWRqtZS9CibpHq.-MoK1qzTVFYxCRerfGZt.-MocJVU7pVdBWHFQdB36,-L6W1CuvTuAkUdnyS--w,-L6W1CskVQMe43Y3oFbu,-L6W1CuvTuAkUdnyS--w,,,Inverseur de source,1,MERLIN-GÉRIN,Masterpact NT12 HA,,2007,,En service,Equipements/-MmNucUWRqtZS9CibpHq/-MoK1qzTVFYxCRerfGZt/-MocJVU7pVdBWHFQdB36/photoPlaque/20211119_093558520_Azw6GVKfCJVwzpTlXNt2eHtCSy42_Photo.jpg,Inverseur de source
-MiMJETQ8H-pSy7C_446.-MiaTbk4h4cJ9-mJ5KCk.-MoY-4pQyxMw5rNhQago,-L6W1CuvTuAkUdnyS--w,-L6W1CskVQMe43Y3oFbu,-L6W1CuvTuAkUdnyS--w,,,Inverseur de source,1,Legrand,,,,,En service,Equipements/-MiMJETQ8H-pSy7C_446/-MiaTbk4h4cJ9-mJ5KCk/-MoY-4pQyxMw5rNhQago/photoPlaque/20211115_094940483_WwKHSDPHtvOOGFbMfPluwtNWJcv1_Photo.jpg,Inverseur de source
-M_KILU2YjdBOU-Ap-fY.-MgzYyRk4bMp3K-gHlon.-Mv45tp3CN8gD5DWw69G,-M65NxALkDu2baY8W3Hq,-L6W1E7_plhH7p9y_2Ea,-M65NxALkDu2baY8W3Hq,,,Porte rapide,1,Record,STA 20,1103577,42741,,En service,Equipements/-M_KILU2YjdBOU-Ap-fY/-MgzYyRk4bMp3K-gHlon/-Mv45tp3CN8gD5DWw69G/photoPlaque/20240305_162344979_LwTgOdQCCnQLdHbWBPd9NtooekR2_Photo.jpg,Porte rapide
-NAR2k4QcJmYSxmfLige.-NAR349RGFTCzYBQlaEE.-NBvnFiROyYqC6bXevSu,-Lmp5V5WKZ8nlToNocIs,-L6W1EKYi_ItNbhdlkXB,-L6W1ELMLRzk3Fnb26FG,-Lmp5V5WKZ8nlToNocIs,,Vanne barrage gaz,1,BURRACO,,,,,En service,Equipements/-NAR2k4QcJmYSxmfLige/-NAR349RGFTCzYBQlaEE/-NBvnFiROyYqC6bXevSu/photoPlaque/20220914_114203850_7lMB7FZ8NSRj5KrQE9jc9DlpAcb2_Photo.jpg,Approvisionnement gaz
-N4m-jw1b2FDFWO4etov.-N4m0i8lMuQbgrnkuDzp.-NE_bkXXeQdxRyw2KiRu,-MKZyDp05zdztGuU7HTY,-L6W1C0X9zmAZC-JClDm,-MKZyDp05zdztGuU7HTY,,,Climatiseur monobloc,1,DAIKIN,RZQSG100L8Y1B,2716038,2017,,En service,Equipements/-N4m-jw1b2FDFWO4etov/-N4m0i8lMuQbgrnkuDzp/-NE_bkXXeQdxRyw2KiRu/photoPlaque/20221017_130559523_bOt5TdwQqiasJsMN42TZO9ax2J33_Photo.jpg,Climatiseur monobloc
-M-Kk9lqArlOhxklNDNh.-M-UxvS_TfEcNAq6f-Rm.-ME1WZjq4OHzfLc8g1rV,-LmemBUVZ0YBCyW22fe7,-L6W1C0X9zmAZC-JClDm,-LmemBUVZ0YBCyW22fe7,,,Climatiseur mobile,1,carrier,holiday  ici,,,,En service,Equipements/-M-Kk9lqArlOhxklNDNh/-M-UxvS_TfEcNAq6f-Rm/-ME1WZjq4OHzfLc8g1rV/photoPlaque/20200806_064739519_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Climatiseur mobile
-Ma3dZVSi-EvKz4_rI7c.-MbbEXladAac2_E92S2W.-Mwk8pK5krp67hlAyyw4,-Lvu54M7n1mfErkuZ-Tl,-L6W1CskVQMe43Y3oFbu,-Lvu54M7n1mfErkuZ-Tl,,,Chargeur de batterie,1,,,,2012,bloc ambiance,En service,Equipements/-Ma3dZVSi-EvKz4_rI7c/-MbbEXladAac2_E92S2W/-Mwk8pK5krp67hlAyyw4/photoPlaque/20220225_092117316_AAOkOxctepVg3juxuTPeIAEZCtp1_Photo.jpg,Chargeur de batterie
-N7tc5RreImcSz6kIGQb.-NAFnAjKIPya0JtRHN6u.-NHyYjB3mcU75LfnXoZr,-L6SNGdiPN4VgXtSdf0u,-L6W1C0X9zmAZC-JClDm,-L6SNGdiPN4VgXtSdf0u,,,Ballon de stockage eau glacée,1,CHAROT,3000,,2007,,En service,Equipements/-N7tc5RreImcSz6kIGQb/-NAFnAjKIPya0JtRHN6u/-NHyYjB3mcU75LfnXoZr/photoPlaque/20221128_140604716_PDFK2i1oi2OY0NH5JJM2dva9T5W2_Photo.jpg,Ballon de stockage eau glacée
-N7tc5RreImcSz6kIGQb.-NAFnAjKIPya0JtRHN6_.-NEeKBDOHpYLz0oBw2yk,-M7NPoDPIh1xOemf8u0h,-L6W1BKusJNlAndrHcgr,-M7NOoZ7CpqkFC1NCsIN,-M7NPoDPIh1xOemf8u0h,,Revêtement de plafond,1,,,,,,Standby,Equipements/-N7tc5RreImcSz6kIGQb/-NAFnAjKIPya0JtRHN6_/-NEeKBDOHpYLz0oBw2yk/photoPlaque/20221018_110259423_TgD41rx9lyeAYRoVorqxyt6jUCB3_Photo.jpg,Revêtement
-Npd8tgqFZDz6nnYxCSx.-O78UtWCwEJRvn9yFM6f.-O9jr5EFWIJFlY_uAShh,-M6A1mFZrDcEcYArqL9Y,-L6W1CSPSjeLdGQqPgSl,-M6A1mFZrDcEcYArqL9Y,,,Batterie,1,,,,,,,Equipements/-Npd8tgqFZDz6nnYxCSx/-O78UtWCwEJRvn9yFM6f/-O9jr5EFWIJFlY_uAShh/photoPlaque/20241021_181711421_cnCpvwo0XNPKRE959NjEQqofQom1_Photo.jpg,Batterie
-MKA5SKl0PPhCfiP7WeL.-MKA8tx_3_jkjsPfWHcY.-ML8OZ72P_EegyGt3hN8,-Lmsrm0jOCbsQp5-xjDu,-L6W1BKusJNlAndrHcgr,-Lmsrm0jOCbsQp5-xjDu,,,Serrurerie,5,,,,2014,zone centrale,En service,Equipements/-MKA5SKl0PPhCfiP7WeL/-MKA8tx_3_jkjsPfWHcY/-ML8OZ72P_EegyGt3hN8/photoPlaque/20201102_145243501_I8jymzbw5LUqFyfmo3sBkIzfcWs2_Photo.jpg,Serrurerie
-NOEZFeXzieZY5s7f5ZN.-NOE_sVltpRiZ_B4MFMj.-NStgPjLja8AYuazGp4J,-M6_3dl_E9c_95LDgWfu,-L6W1CSPSjeLdGQqPgSl,-M6ZuHpeEuNr2wivxzh5,-M6_3dl_E9c_95LDgWfu,,Prise RJ45,0,,chambre,,,,,Equipements/-NOEZFeXzieZY5s7f5ZN/-NOE_sVltpRiZ_B4MFMj/-NStgPjLja8AYuazGp4J/photoPlaque/20230413_101846324_bT4zXvWgP5TEx9RmLl8BCw39pLk2_Photo.jpg,Réseau de communication
-NXUbamW5rNIDkJl6kVV.-NXUcKKgHitXDdO8BDTC.-NXUcWQ4tEns9HlK2qRZ,-L6SNr_qojGE0QCfZqsv,-L6W1DWAeZx82KP4rzgO,-L6SNIwOi_989VyKUWKj,-L6SNr_qojGE0QCfZqsv,,Colonne sèche,3,,,,,,En service,Equipements/-NXUbamW5rNIDkJl6kVV/-NXUcKKgHitXDdO8BDTC/-NXUcWQ4tEns9HlK2qRZ/photoPlaque/20230710_105807269_IsAo41g7ggOVQjk5FChpritanAX2_Photo.jpg,Colonne extinction incendie
-MyIDBviWs_Td7O_HihP.-MyMHnMey0fVO2S1rW5q.-MyrIcBZiZ52m6-rsMgK,-MKZyNXqwdGUtwzODcJr,-L6W1C0X9zmAZC-JClDm,-MKZyNXqwdGUtwzODcJr,,,Climatiseur monobloc réversible,1,MITSUBISHI ELECTRIC,PKA RP50HAL,,2010,,,Equipements/-MyIDBviWs_Td7O_HihP/-MyMHnMey0fVO2S1rW5q/-MyrIcBZiZ52m6-rsMgK/photoPlaque/20220323_150423237_56U51CvhFgaObTLmZBOJtniVZkX2_Photo.jpg,Climatiseur monobloc réversible
-M0wcwiSUeHrIHiGMOqg.-M0wdrRqvw5Plb841F5M.-MAe5P_Ors1X0x6xg_DZ,-L6SNHOhzaC0HjCmTLfu,-L6W1DWAeZx82KP4rzgO,-L6SNHOhzaC0HjCmTLfu,,,Installation fixe d'extinction automatique,1,Hi-Fog Marioff,MEPU04+OM,19-11008317-1,2020,Parking -1,En service,Equipements/-M0wcwiSUeHrIHiGMOqg/-M0wdrRqvw5Plb841F5M/-MAe5P_Ors1X0x6xg_DZ/photoPlaque/20200625_061447271_16uDQby2z6XAGOH0X0fRiwW5TSK2_Photo.jpg,Installation fixe d'extinction automatique
-MloTHkmJTesIXIhFAsa.-MnfkkRbVaNO9h2fHI_G.-Mnfu4uuid4F1dn2DBsL,-L6SNJ2lDQkBhHbUc-SK,-L6W1BKusJNlAndrHcgr,-L6SNWXkterr5XWYUxvV,-L6SNJ2lDQkBhHbUc-SK,,Réseau évacuation EU,1,,,,,,En service,Equipements/-MloTHkmJTesIXIhFAsa/-MnfkkRbVaNO9h2fHI_G/-Mnfu4uuid4F1dn2DBsL/photoPlaque/20211209_114913021_pHLGFusWpGS55EXyfLvOBCbUaA03_Photo.jpg,Réseau d'évacuation
-M_KILU2YjdBOU-Ap-fY.-MgzYmDl-pkJU_V4iPbs.-NDT2mYCQj-R9DhoBn9R,-LrKPazc7CdOOwINPgSr,-L6W1DWAeZx82KP4rzgO,-LrKPazc7CdOOwINPgSr,,,AES,1,DEF,AU1024A2,007 RC,01/11/2022,,En service,Equipements/-M_KILU2YjdBOU-Ap-fY/-MgzYmDl-pkJU_V4iPbs/-NDT2mYCQj-R9DhoBn9R/photoPlaque/20230524_171742844_LwTgOdQCCnQLdHbWBPd9NtooekR2_Photo.jpg,AES
-O3mRkHVgQbRnqyc5J9f.-O7ZO0HfFagI-aZPY6fG.-O7doDashAlprlcEB6ev,-L6W1E1CHJMt0qP6qPuh,-L6W1DucxKGbe-oZ2xsl,-L6W1E1CHJMt0qP6qPuh,,,Palan - Potence - Portique,1,,,,,,En service,Equipements/-O3mRkHVgQbRnqyc5J9f/-O7ZO0HfFagI-aZPY6fG/-O7doDashAlprlcEB6ev/photoPlaque/20241104_121358774_uAZLI0uUsRXDh4ukyricvUKmgom1_Photo.jpg,Palan - Potence - Portique
-NuToCBMx74VcJjLCYZY.-Ny5RyGtysG0dzwrDe22.-Ny5ZnTxIpWcBDZdAbPj,-L6W1FEs_gFJewY2oJ7e,-L6W1F9Qqcg78AgjjhF9,-L9dOrlDxHBX7fWoHY4W,-L6W1FEs_gFJewY2oJ7e,,Sécheur d'air par réfrigération,1,Atlas,FX20,ITJ790009,2023,,En service,Equipements/-NuToCBMx74VcJjLCYZY/-Ny5RyGtysG0dzwrDe22/-Ny5ZnTxIpWcBDZdAbPj/photoPlaque/20240909_174319735_xxLn2xvR9ygbuQP7LfjRBEbYtlm2_Photo.jpg,Sécheur d'air
-O-l-CJzNdJw8899GYwE.-O-l4jMUcHXYMF_GUAvS.-O1CQ2BVRO5V5M-DNYdD,-MG3WY-3CvpjE-zGFVwZ,-L6W1F9Qqcg78AgjjhF9,-MG3OHSvODTHNvaWB95L,-MG3WY-3CvpjE-zGFVwZ,,Caisson,1,Daikin,(,,,,En service,Equipements/-O-l-CJzNdJw8899GYwE/-O-l4jMUcHXYMF_GUAvS/-O1CQ2BVRO5V5M-DNYdD/photoPlaque/20240717_112717845_QMEkLn6HcveArmtsAOqXyN9bRm62_Photo.jpg,Mobilier
-O2csF2sx1ShL9NRNMeh.-O2hdMP60iyMtCAUOsAA.-O6LpVi1Tt3R_32IGNK4,-LozCSv9Jm2y5aPigMYJ,-L6W1DWAeZx82KP4rzgO,-LozCSv9Jm2y5aPigMYJ,,,Porte issue de secours,1,Def sûreté ,,,,,En service,Equipements/-O2csF2sx1ShL9NRNMeh/-O2hdMP60iyMtCAUOsAA/-O6LpVi1Tt3R_32IGNK4/photoPlaque/20240909_145100198_DRr7R06w7IRGawJCLinyizqSS6q2_Photo.jpg,Porte issue de secours
-MYFPJDU7h4outzYuWf1.-MYjqlVm4Ez-NQew64XG.-MYjtWqwQdr83saqyrjA,-M7MgwkLJwUZ8SAgdWGf,-L6W1BKusJNlAndrHcgr,-M7MewE0MoYxbN_rP8y5,-M7MgwkLJwUZ8SAgdWGf,,Ligne de vie,1,GAME SYSTEM,,,2001,,En service,Equipements/-MYFPJDU7h4outzYuWf1/-MYjqlVm4Ez-NQew64XG/-MYjtWqwQdr83saqyrjA/photoPlaque/20210623_061116808_XtZZADkWWCWkyipklAe7Oy8vamm1_Photo.jpg,Élément de sécurité 
-NtpycOUAeezbgvbbUPK.-Ntpz8m5_oli4RwWlt53.-NtpzFFPfcnnAwd8dqH_,-L6W1E6uhXktpYNddptY,-L6W1DucxKGbe-oZ2xsl,-L6SNFGr-KX4WiZ205V8,-L6W1E6uhXktpYNddptY,,Nacelle de façade,1,APLTEIM,200c00,96 065,1996,148,A l'arrêt,Equipements/-NtpycOUAeezbgvbbUPK/-Ntpz8m5_oli4RwWlt53/-NtpzFFPfcnnAwd8dqH_/photoPlaque/IMG_1420.jpg,Nacelle
-MYjr90sVTsupkqU4Ric.-MZ-miwmoEnZCxM4M6Ch.-Me9PDe6DfOONl69Hg_1,-L6W1BgaYB0ws2nGE_Jn,-L6W1BKusJNlAndrHcgr,-L6W1BfadZHb3RiuP3Se,-L6SNWSHAEYtSH6tyU2F,-L6W1BgaYB0ws2nGE_Jn,Plaque de porte,6,,,,,,,Equipements/-MYjr90sVTsupkqU4Ric/-MZ-miwmoEnZCxM4M6Ch/-Me9PDe6DfOONl69Hg_1/photoPlaque/20210709_083646330_R8vlAN7B4OcEtarW8LlClNSIZwz1_Photo.jpg,Signalétique
-LfG2pJxK5gAc7t87ikT.-LgT07S_1092o_fqAVeq.-LhLfMg8Kw7GioRNvkgx,-L6SNFqX4aVvW3QdWv33,-L6W1BKusJNlAndrHcgr,-L6SNFqX4aVvW3QdWv33,,,Façade,0,,,,,,,Equipements/-LfG2pJxK5gAc7t87ikT/-LgT07S_1092o_fqAVeq/-LhLfMg8Kw7GioRNvkgx/photoPlaque/20190618_113312_rEnPh5fK7Wf3Psv1wrFyVtl4J2t2_Photo.jpg,Façade
-MGOta4IEcIY-uw4QUBU.-MIObII1CM6brApTE3vy.-MIOexrj6izfZnhGxSJh,-MCIC4_bw46wFBsYDVfr,-M3gOBsOddqzEDQFksGH,-MCHY0KUxa1GCGeLAxB1,-MCIC4_bw46wFBsYDVfr,,Destructeur de documents,1,,,,,,,Equipements/-MGOta4IEcIY-uw4QUBU/-MIObII1CM6brApTE3vy/-MIOexrj6izfZnhGxSJh/photoPlaque/20201104_085157822_2gVVrAEgxdTvTNqlFE3g1f2bRG33_Photo.jpg,Gestion des déchets
-NjH4hcZY-0BXWqtq2DX.-NoLneKiQvxB0ZuC-C37.-NrdbrkxwEiNMeg60bjK,-M7Mdgifgape6JjqF90_,-L6W1BKusJNlAndrHcgr,-M7Mdgifgape6JjqF90_,,,Moyen d'accès en hauteur,1,climax,,,2009,,Hors service,Equipements/-NjH4hcZY-0BXWqtq2DX/-NoLneKiQvxB0ZuC-C37/-NrdbrkxwEiNMeg60bjK/photoPlaque/20240227_081318152_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Moyen d'accès en hauteur
-M1jTpuRyh3EYCABu-ea.-M22yMbjp7OtgIX3URVQ.-M230lWxvCly8iMf02X-,-L6W1DVdcJyMyfMD0AWX,-L6W1DBp4-rtpiH0_EM7,-L6SNJObNUwi27BX3m_u,-L6W1DVdcJyMyfMD0AWX,,Capteur solaire thermique,18,VIESSMANN,"VITOSOL 200-T 3,19 m2",,2015,,En service,Equipements/-M1jTpuRyh3EYCABu-ea/-M22yMbjp7OtgIX3URVQ/-M230lWxvCly8iMf02X-/photoPlaque/20200428_153820998_vE8zaBf7tCOuO823vhFAo8W0CUL2_Photo.jpg,Solaire thermique
-O6v7j30HKINt4D-qQ3l.-O7c2_tZA-sUKGcr5uA5.-OCZ0sAsTostlUREE_41,-M69FG-pdxhljGuqoD4t,-L6W1DBp4-rtpiH0_EM7,-LDvS6StcSQ2LJz7ClSi,-M69FG-pdxhljGuqoD4t,,Convoyeur biomasse,0,HYDROMEC,PO45EB,3T38Z002,,,,Equipements/-O6v7j30HKINt4D-qQ3l/-O7c2_tZA-sUKGcr5uA5/-OCZ0sAsTostlUREE_41/photoPlaque/20241125_165429358_MwVYujgz8XRNBKVV8kAQgOXlDHH2_Photo.jpg,Système biomasse
-O3mRkHVgQbRnqyc5J9f.-O7ZMqDtaLS4AkDmK_Wa.-O7doCEegp6Xb2AwyCv-,-L6SNJuHMHlotFk1eDt7,-L6W1DucxKGbe-oZ2xsl,-L6SNJuHMHlotFk1eDt7,,,Monte-charge,1,,,,,,En service,Equipements/-O3mRkHVgQbRnqyc5J9f/-O7ZMqDtaLS4AkDmK_Wa/-O7doCEegp6Xb2AwyCv-/photoPlaque/20241023_112411687_uAZLI0uUsRXDh4ukyricvUKmgom1_Photo.jpg,Monte-charge
-LsvunQVM0WG7FIG1M-4.-LqCUgPhdyDvBCaLcpi2.-LHCmaZ_SPVZ_Bn4v61r,-LozBl41HRcxz4yKDIfW,-L6W1DWAeZx82KP4rzgO,-LozBl41HRcxz4yKDIfW,,,Plan d'évacuation,,RIF,,,2002,,En service,Equipements/-LsvunQVM0WG7FIG1M-4/-LqCUgPhdyDvBCaLcpi2/-LHCmaZ_SPVZ_Bn4v61r/photoPlaque/011053_Photo 24-04-2018 16.10.11.jpg,Plan d'évacuation
-MwVbrCD53khaTyLLbnW.-Mxo5DHg-LEBHN8O3CT2.-MxtFIkhAib2ATttrWOR,-L6W1D860RjxDhZjLyKM,-L6W1CskVQMe43Y3oFbu,-L6W1D7QVePgo1_jORWF,-L6W1D860RjxDhZjLyKM,,Parafoudre,1,Schneider Electric,,,,,En service,Equipements/-MwVbrCD53khaTyLLbnW/-Mxo5DHg-LEBHN8O3CT2/-MxtFIkhAib2ATttrWOR/photoPlaque/20220318_134536374_QLZ8ITLyArdAppbaWRvbu06wqEX2_Photo.jpg,Protection foudre
-Mq-b8YK-Bw25PzAjmUO.-NoW6KA5sy6NXi8AzoDd.-Ncg5hUitRGv-70EPk6T,-L6W1DtP1kU_S_infY-R,-L6W1DWAeZx82KP4rzgO,-L6W1Dt8uxu-CwlaVUIh,-L6W1DtP1kU_S_infY-R,,Défibrillateur,1,CARDIAC SCIENCE,POWERHEART AED G5A-11P1 DEA,D00000020570,16/06/2016,RDC Face à l'accueil,En service,Equipements/-Mq-b8YK-Bw25PzAjmUO/-NoW6KA5sy6NXi8AzoDd/-Ncg5hUitRGv-70EPk6T/photoPlaque/20230214_125803.jpg,Sécurité des personnes
-N1D_y9QhhZqMFmuJrhX.-N4XwoB3vl_T_OmIaY56.-N4aPDomer92k9uCwGoU,-LditOMo5-u1n264GC0D,-L6W1F9Qqcg78AgjjhF9,-LDvLsOesBxhnGfuDZLP,-LditOMo5-u1n264GC0D,,Lave-linge,1,CANDY,CSS149TR3-47,31008569,,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-N4XwoB3vl_T_OmIaY56/-N4aPDomer92k9uCwGoU/photoPlaque/20220711_105213148_3fe47SvJbncEyKi8jTPq4RVOZel2_Photo.jpg,Système de lavage
-MFZztr-4rNpRxE7n3rv.-MHWWB-B6qvKX_tJpKk2.-MHWxOUGEAfJbl-omWNf,-LrPTyR5dkOwwS_l8u9j,-L6W1DWAeZx82KP4rzgO,-LrPTyR5dkOwwS_l8u9j,,,Registre de sécurité,1,,,,01/03/2006,,En service,Equipements/-MFZztr-4rNpRxE7n3rv/-MHWWB-B6qvKX_tJpKk2/-MHWxOUGEAfJbl-omWNf/photoPlaque/20200923_133247302_YzXz42ByTgV9ghLgy3QgyJv3mku2_Photo.jpg,Registre de sécurité
-O1QeSCziT5T88eVyMNu.-O2ylnXNfGskHkpq-OZ0.-O2yqDO8IfbHW6trIhHu,-MAa_y0PB8BPCEwL-Eky,-L6W1F9Qqcg78AgjjhF9,-MAaXTLMh9as4c1uEcd2,-MAa_y0PB8BPCEwL-Eky,,Blower,1,--,--,,2021,2021,En service,Equipements/-O1QeSCziT5T88eVyMNu/-O2ylnXNfGskHkpq-OZ0/-O2yqDO8IfbHW6trIhHu/photoPlaque/20240830_101953108_IDd9G70Av8Mg0uIbrbjujmePl1t2_Photo.jpg,Piscine
-Nw8pnvs5l6Hr_H5PdOh.-NxkN69zQjeOIgG5LbF5.-O9sKBVNOpaKPzKCi4U9,-M6ZnmGby_RuZLStFUkp,-L6W1CSPSjeLdGQqPgSl,-M6ZnmGby_RuZLStFUkp,,,Système de détection de fuite,,ADEMA REI ,DRAGONFLY250,0263,2024,,En service,Equipements/-Nw8pnvs5l6Hr_H5PdOh/-NxkN69zQjeOIgG5LbF5/-O9sKBVNOpaKPzKCi4U9/photoPlaque/20241023_074438228_97f5gSWwJBT8rleD4rSIDEM6fxt1_Photo.jpg,Système de détection de fuite
-Ne8Ct5Gt_vMY8YATdHN.-NgPRduyAwzCqHZFQqH2.-Nh6qhR3CPGVPWk6nVbr,-L6SNG6-R6eUqb02Wgsu,-L6W1BKusJNlAndrHcgr,-L6SNG6-R6eUqb02Wgsu,,,Plafond,,,,,,,,Equipements/-Ne8Ct5Gt_vMY8YATdHN/-NgPRduyAwzCqHZFQqH2/-Nh6qhR3CPGVPWk6nVbr/photoPlaque/20231019_121427146_oUcAml9isYcARQdsTxlj7Y5TfJi1_Photo.jpg,Plafond
-M1zgbAzRbMIvcL6fYpt.-M9XbqdOcv2NghJOw7TN.-N7butebKryZYE6VcxLh,-M6-eATjVyNcenwhvg4-,-L6W1BKusJNlAndrHcgr,-M5bMT5A79jjR4Z7pAa7,-M6-eATjVyNcenwhvg4-,,Plateforme élévatrice PMR,,,,,,,,Equipements/-M1zgbAzRbMIvcL6fYpt/-M9XbqdOcv2NghJOw7TN/-N7butebKryZYE6VcxLh/photoPlaque/20230609_112103993_pfjGnif3tLSKy1saBMI3q9995T33_Photo.jpg,Accès PMR
-NvapMxG1mtN8_1nYnmK.-NxHc4HWsHqTjArq05yQ.-O9AFl7_jOZcJnusSKbe,-LrPDzVrjuGom9q_fZil,-L6W1DWAeZx82KP4rzgO,-L6W1DeCGYauuEVUDDJw,-LrPDzVrjuGom9q_fZil,,Boule d'extinction,1,ELIDE FIRE ,,,2022,,En service,Equipements/-NvapMxG1mtN8_1nYnmK/-NxHc4HWsHqTjArq05yQ/-O9AFl7_jOZcJnusSKbe/photoPlaque/20241014_154143146_2yu8hSihVlTYavicNmcCGqVuLSG3_Photo.jpg,Matériel extinction incendie
-MuGpcnoD3e7l-KJz48U.-MuGq-a4be2JGgqiuSFN.-MuH4kouwMF2QFMBwLuA,-LmnZfcFrX74gMxyxhZr,-L6W1CskVQMe43Y3oFbu,-LmnZfcFrX74gMxyxhZr,,,TGS,1,ICABE,,3168OS,,,,Equipements/-MuGpcnoD3e7l-KJz48U/-MuGq-a4be2JGgqiuSFN/-MuH4kouwMF2QFMBwLuA/photoPlaque/20220330_074048280_Rdq4axepn6Q3Ob8aG99TTrkILQs1_Photo.jpg,TGS
-N_9bvKIQ-OBAPDc_JcK.-N_dCI7F-32t2VBzkghX.-NbUROdm9fZEr4Fm-RUv,-MBJbqUzAB-CjcFyP63y,-L6W1CskVQMe43Y3oFbu,-MBExYr3BI5K2Qrdckqd,-MBJbqUzAB-CjcFyP63y,,Permutateur automatique de source d'alimentation (PASA),1,SCHNEIDER,ITI3-V-2VV2D-LS,DG-2020-W38-5-0017Y 03606480685859,2020,,En service,Equipements/-N_9bvKIQ-OBAPDc_JcK/-N_dCI7F-32t2VBzkghX/-NbUROdm9fZEr4Fm-RUv/photoPlaque/20230810_123607259_gdexPAMjwuZQEyjdJBlkPIqBpkj2_Photo.jpg,Permutateur de source HT
-Mbqa0qrH-RUA-GOhSKQ.-Mbqb-OxRz5acTR5C-YX.-MkIDXVYUAE0U0e-Sp-F,-LUGJrAPKEJ_EslLvNS4,-LUGJbB99G_p17JPWcX_,-LUGJrAPKEJ_EslLvNS4,,,Bureau,1,,,,,,En service,Equipements/-Mbqa0qrH-RUA-GOhSKQ/-Mbqb-OxRz5acTR5C-YX/-MkIDXVYUAE0U0e-Sp-F/photoPlaque/20211007_062437719_x9FhmI8yr7ehrkvwfK1Du7DAA2T2_Photo.jpg,Bureau
-MVvOcBZjertLOXMGraJ.-MX6KoKhL6R8ZbA60Yj-.-MX6MuMGG12VTdjponCd,-LrKSXHFQXFpIqVRzZVh,-L6W1DWAeZx82KP4rzgO,-LrKSXHFQXFpIqVRzZVh,,,DAC,1,,,,,,En service,Equipements/-MVvOcBZjertLOXMGraJ/-MX6KoKhL6R8ZbA60Yj-/-MX6MuMGG12VTdjponCd/photoPlaque/20210413_075316500_hvAT2BJFN5gsOBrQI5RH6VElu8R2_Photo.jpg,DAC
-O2ja02590fbk878zyQU.-O5rDmwo_jnMlrHSoVI4.-OBkEOVudY1sw2-uyT1_,-LmjNNBdSuVQIEYhUQwE,-L6W1C0X9zmAZC-JClDm,-LmjNNBdSuVQIEYhUQwE,,,Tour aéroréfrigérante,1,,ALVANA N3,114,2002,,En service,Equipements/-O2ja02590fbk878zyQU/-O5rDmwo_jnMlrHSoVI4/-OBkEOVudY1sw2-uyT1_/photoPlaque/20241115_153306629_CrYqACQO1QVLEiq44jIZiBeFeG02_Photo.jpg,Tour aéroréfrigérante
